user_id,gender,age,height,weight,duration,heart_rate,body_temp,user_id,calories
18787703,0,51,217.0,118.0,4.0,85.0,39.1,18787703,19.0
10849136,1,55,169.0,69.0,2.0,80.0,37.8,10849136,7.0
16440078,1,53,156.0,57.0,16.0,94.0,40.1,16440078,85.0
11756833,1,77,173.0,67.0,3.0,83.0,38.4,11756833,13.0
14719628,1,20,153.0,54.0,10.0,90.0,39.6,14719628,44.0
14935568,0,25,194.0,99.0,1.0,78.0,37.7,14935568,2.0
17575596,0,23,172.0,68.0,28.0,104.0,41.1,17575596,143.0
10206507,0,62,169.0,68.0,13.0,88.0,40.1,10206507,59.0
17905387,1,25,145.0,49.0,18.0,99.0,40.5,17905387,99.0
16644252,0,51,193.0,100.0,4.0,85.0,38.8,16644252,17.0
14810869,1,38,164.0,59.0,23.0,104.0,40.5,14810869,140.0
15367074,0,37,194.0,94.0,2.0,83.0,38.1,15367074,6.0
11014521,0,72,193.0,93.0,2.0,88.0,38.0,11014521,11.0
13104052,1,53,170.0,71.0,10.0,101.0,39.5,13104052,59.0
19514840,1,37,190.0,81.0,26.0,103.0,40.9,19514840,148.0
12658410,0,52,203.0,100.0,4.0,85.0,38.9,12658410,17.0
16022104,1,25,168.0,65.0,14.0,88.0,40.1,16022104,57.0
10131251,1,51,163.0,59.0,24.0,107.0,40.4,10131251,160.0
12882823,0,55,198.0,104.0,15.0,103.0,40.0,12882823,109.0
14269819,0,28,178.0,82.0,4.0,87.0,38.7,14269819,12.0
16684330,0,23,162.0,65.0,29.0,107.0,40.9,16684330,159.0
17609750,0,33,172.0,70.0,6.0,85.0,39.5,17609750,17.0
15093262,1,25,166.0,69.0,9.0,95.0,39.5,15093262,43.0
14684931,1,41,158.0,62.0,4.0,80.0,38.6,14684931,14.0
16543055,0,66,189.0,92.0,26.0,102.0,40.7,16543055,192.0
14108894,1,27,165.0,65.0,15.0,98.0,40.1,14108894,78.0
16508084,0,41,181.0,81.0,12.0,86.0,40.0,16508084,42.0
19487257,1,29,168.0,69.0,5.0,91.0,38.7,19487257,22.0
19396931,0,71,177.0,83.0,17.0,100.0,40.0,19396931,121.0
18867459,0,77,184.0,90.0,10.0,91.0,39.6,18867459,62.0
12148591,1,65,162.0,65.0,12.0,98.0,39.8,12148591,70.0
17603335,1,35,167.0,63.0,28.0,117.0,40.9,17603335,207.0
10324929,0,68,196.0,105.0,24.0,96.0,40.9,10324929,164.0
17690546,1,37,157.0,56.0,6.0,92.0,39.0,17690546,29.0
19047835,0,30,211.0,105.0,12.0,101.0,40.0,19047835,69.0
15700578,0,42,183.0,83.0,2.0,92.0,38.3,15700578,9.0
18436494,0,45,197.0,96.0,29.0,106.0,40.8,18436494,205.0
12564106,0,24,207.0,104.0,12.0,103.0,40.4,12564106,69.0
13937147,1,38,174.0,69.0,17.0,90.0,40.5,13937147,76.0
12312127,1,77,171.0,68.0,21.0,101.0,40.6,12312127,133.0
14811894,0,49,176.0,73.0,4.0,89.0,38.8,14811894,17.0
16568055,0,51,176.0,78.0,20.0,104.0,40.6,16568055,133.0
17927970,1,23,176.0,72.0,23.0,107.0,40.8,17927970,138.0
13025471,0,62,184.0,82.0,20.0,104.0,40.6,13025471,145.0
15798343,1,20,175.0,72.0,10.0,93.0,39.6,15798343,44.0
12525887,0,78,184.0,92.0,24.0,97.0,40.8,12525887,173.0
11447697,0,37,195.0,93.0,19.0,91.0,40.5,11447697,83.0
11247583,0,48,176.0,77.0,2.0,85.0,38.3,11247583,7.0
15577578,1,42,157.0,59.0,22.0,95.0,40.5,15577578,115.0
18866947,1,57,172.0,70.0,13.0,84.0,40.2,18866947,54.0
16341116,0,34,181.0,79.0,19.0,100.0,40.3,16341116,100.0
13666806,1,42,159.0,59.0,2.0,79.0,38.3,13666806,7.0
14043610,1,57,168.0,65.0,4.0,79.0,39.1,14043610,15.0
13560201,0,21,189.0,83.0,26.0,99.0,40.8,13560201,119.0
13997991,1,26,156.0,56.0,20.0,99.0,40.8,13997991,108.0
11462202,0,29,169.0,68.0,15.0,92.0,40.6,11462202,54.0
12951251,0,43,193.0,98.0,2.0,83.0,38.1,12951251,7.0
11481094,0,51,180.0,87.0,14.0,107.0,40.0,11481094,102.0
18907327,1,21,153.0,57.0,11.0,92.0,39.8,18907327,50.0
19371539,0,26,196.0,95.0,16.0,94.0,40.6,19371539,69.0
10387414,1,60,159.0,58.0,22.0,107.0,40.5,10387414,150.0
11327002,0,22,198.0,95.0,23.0,109.0,40.5,11327002,147.0
18891825,1,39,156.0,61.0,14.0,96.0,40.1,18891825,73.0
18558780,1,44,163.0,62.0,11.0,95.0,39.8,18558780,57.0
12180222,0,67,183.0,89.0,24.0,107.0,40.7,12180222,195.0
16117769,0,68,164.0,69.0,26.0,106.0,40.7,16117769,197.0
16833000,1,42,164.0,58.0,14.0,98.0,40.3,16833000,78.0
12663144,0,78,201.0,112.0,17.0,104.0,40.3,12663144,148.0
15653070,0,69,167.0,71.0,24.0,99.0,40.6,15653070,159.0
15053436,0,25,174.0,71.0,20.0,103.0,40.3,15053436,102.0
13325818,0,38,181.0,82.0,16.0,98.0,40.2,13325818,83.0
12259767,1,63,184.0,77.0,1.0,79.0,38.1,12259767,4.0
18202711,1,50,174.0,76.0,25.0,104.0,40.6,18202711,152.0
11848237,0,71,181.0,87.0,3.0,82.0,38.4,11848237,13.0
10484454,1,21,164.0,59.0,24.0,111.0,40.6,10484454,157.0
10083928,0,63,178.0,76.0,6.0,87.0,39.1,10083928,28.0
16073175,0,32,195.0,102.0,15.0,100.0,40.4,16073175,85.0
15388958,0,30,178.0,86.0,4.0,85.0,38.8,15388958,12.0
10478823,0,52,193.0,99.0,12.0,91.0,39.8,10478823,62.0
12076838,1,65,156.0,63.0,21.0,102.0,40.4,12076838,133.0
11063728,1,45,176.0,76.0,8.0,87.0,39.9,11063728,33.0
11136737,1,49,175.0,73.0,24.0,99.0,40.7,11136737,134.0
19575559,1,62,151.0,52.0,8.0,87.0,39.5,19575559,38.0
10621456,1,58,175.0,71.0,11.0,100.0,39.8,10621456,65.0
12917082,1,32,158.0,58.0,9.0,91.0,39.8,12917082,42.0
12245709,1,41,169.0,64.0,18.0,101.0,40.6,12245709,104.0
12879216,0,21,187.0,88.0,30.0,105.0,41.0,12879216,167.0
17565489,1,29,158.0,57.0,21.0,105.0,40.5,17565489,128.0
11083075,1,38,154.0,62.0,29.0,105.0,40.9,11083075,179.0
14035758,1,59,157.0,66.0,6.0,83.0,39.3,14035758,25.0
16590884,0,39,190.0,90.0,7.0,89.0,39.5,16590884,29.0
17779772,1,48,160.0,62.0,29.0,110.0,40.6,17779772,199.0
16743442,0,36,204.0,106.0,20.0,96.0,40.5,16743442,107.0
15589541,0,78,170.0,78.0,14.0,103.0,40.1,15589541,109.0
16608705,0,24,179.0,76.0,17.0,100.0,40.4,16608705,80.0
11548493,1,20,165.0,59.0,10.0,88.0,39.7,11548493,41.0
11171425,0,20,183.0,80.0,26.0,112.0,40.8,11171425,167.0
15735157,1,59,145.0,49.0,14.0,97.0,39.8,15735157,82.0
16323950,1,77,150.0,55.0,5.0,80.0,39.0,16323950,21.0
19102304,0,31,174.0,77.0,24.0,105.0,40.6,19102304,140.0
18969791,0,49,188.0,88.0,19.0,98.0,40.0,18969791,112.0
17095080,1,40,179.0,79.0,15.0,94.0,40.3,17095080,72.0
11800713,0,29,183.0,87.0,1.0,83.0,37.9,11800713,3.0
16704757,1,38,156.0,56.0,19.0,93.0,40.3,16704757,94.0
14044213,0,40,174.0,79.0,23.0,101.0,40.5,14044213,131.0
13067988,1,27,172.0,71.0,10.0,88.0,39.6,13067988,40.0
16791435,1,43,169.0,66.0,5.0,91.0,39.1,16791435,24.0
18647717,0,58,183.0,92.0,29.0,108.0,40.9,18647717,229.0
11448048,0,32,185.0,84.0,28.0,107.0,40.9,11448048,177.0
14519835,1,37,165.0,64.0,15.0,90.0,40.1,14519835,68.0
14684274,1,20,169.0,64.0,2.0,75.0,38.2,14684274,5.0
12298601,1,20,156.0,52.0,10.0,97.0,39.5,12298601,51.0
16079391,0,25,204.0,98.0,22.0,108.0,40.4,16079391,142.0
10592395,1,58,168.0,67.0,5.0,82.0,39.2,10592395,20.0
17455959,0,69,184.0,83.0,5.0,91.0,39.1,17455959,28.0
16096368,0,34,189.0,80.0,28.0,117.0,41.0,16096368,220.0
12835963,1,61,162.0,62.0,7.0,83.0,39.7,12835963,30.0
14880329,0,60,162.0,72.0,6.0,89.0,39.1,14880329,28.0
12013177,0,25,176.0,83.0,17.0,87.0,40.8,12013177,50.0
12522065,1,23,154.0,51.0,9.0,91.0,39.7,12522065,41.0
11433522,1,63,171.0,70.0,12.0,87.0,39.8,11433522,55.0
14472017,1,53,169.0,67.0,7.0,85.0,39.4,14472017,30.0
19431944,0,27,181.0,83.0,14.0,88.0,40.2,19431944,45.0
13303543,1,28,176.0,66.0,6.0,86.0,39.6,13303543,23.0
10633705,0,46,188.0,91.0,19.0,104.0,40.3,10633705,127.0
16014607,1,63,145.0,52.0,22.0,94.0,40.8,16014607,123.0
15149698,0,20,199.0,98.0,30.0,104.0,41.0,15149698,168.0
13882622,0,25,200.0,103.0,24.0,103.0,40.8,13882622,139.0
16438064,1,62,163.0,62.0,3.0,84.0,38.3,16438064,13.0
12804422,0,43,169.0,73.0,21.0,104.0,40.6,12804422,129.0
10654757,0,75,190.0,98.0,26.0,103.0,40.9,10654757,210.0
12788936,0,43,183.0,83.0,25.0,99.0,41.1,12788936,141.0
16695436,1,41,169.0,65.0,22.0,100.0,40.8,16695436,124.0
15431625,0,79,184.0,87.0,5.0,87.0,39.1,15431625,28.0
14395577,0,20,169.0,75.0,5.0,87.0,38.6,14395577,13.0
16026910,0,29,169.0,74.0,26.0,105.0,40.7,16026910,147.0
13419591,1,71,158.0,62.0,16.0,100.0,40.6,13419591,99.0
10439176,1,32,182.0,77.0,4.0,81.0,38.8,10439176,13.0
10539993,1,74,161.0,59.0,7.0,89.0,39.3,10539993,36.0
15777808,1,50,172.0,68.0,25.0,101.0,40.8,15777808,147.0
17886937,1,20,153.0,52.0,14.0,102.0,40.4,17886937,79.0
10327320,0,61,194.0,92.0,24.0,99.0,40.5,10327320,160.0
11956200,1,65,148.0,54.0,13.0,85.0,40.3,11956200,60.0
18853314,1,35,170.0,69.0,14.0,97.0,40.3,18853314,72.0
12151296,0,37,168.0,68.0,25.0,97.0,41.1,12151296,118.0
13687243,1,34,185.0,75.0,14.0,93.0,40.0,13687243,65.0
10493663,0,57,176.0,76.0,23.0,101.0,40.9,10493663,148.0
18273470,0,73,204.0,103.0,17.0,101.0,39.9,18273470,133.0
11448670,0,54,179.0,75.0,30.0,108.0,40.7,11448670,220.0
18011705,0,46,184.0,85.0,16.0,96.0,40.5,18011705,86.0
11050843,0,69,198.0,101.0,23.0,109.0,40.6,11050843,202.0
11396322,1,44,172.0,61.0,5.0,82.0,38.9,11396322,19.0
16289546,1,71,162.0,61.0,21.0,102.0,40.6,16289546,135.0
12770387,0,37,206.0,111.0,20.0,98.0,40.3,12770387,116.0
14222177,0,26,199.0,104.0,24.0,98.0,40.8,14222177,123.0
19287279,1,71,178.0,77.0,16.0,100.0,40.1,19287279,96.0
10914233,1,54,171.0,68.0,6.0,82.0,39.2,10914233,23.0
14534591,0,64,185.0,92.0,9.0,82.0,39.6,14534591,38.0
19373928,1,44,166.0,65.0,6.0,83.0,39.2,19373928,23.0
15917218,1,58,159.0,57.0,21.0,106.0,40.4,15917218,141.0
12155209,1,26,156.0,56.0,20.0,98.0,40.1,12155209,106.0
15914449,1,30,155.0,55.0,10.0,83.0,39.7,15914449,38.0
12132331,0,43,211.0,113.0,7.0,81.0,39.4,12132331,25.0
10757752,0,21,187.0,88.0,12.0,97.0,39.9,10757752,52.0
11587016,0,26,189.0,91.0,6.0,87.0,39.0,11587016,19.0
11039991,0,31,201.0,97.0,19.0,101.0,40.4,11039991,107.0
19054236,1,54,159.0,57.0,26.0,102.0,41.1,19054236,161.0
16208802,0,64,188.0,84.0,20.0,102.0,40.4,16208802,142.0
19742571,1,46,179.0,73.0,5.0,85.0,39.1,19742571,20.0
18320121,1,77,173.0,77.0,7.0,82.0,39.4,18320121,29.0
10953410,1,54,167.0,65.0,1.0,80.0,37.6,10953410,4.0
13771544,0,34,183.0,81.0,5.0,77.0,39.4,13771544,9.0
14784475,1,51,172.0,73.0,3.0,77.0,38.8,14784475,10.0
15346451,1,66,158.0,52.0,25.0,96.0,40.8,15346451,146.0
16741713,0,32,187.0,87.0,2.0,83.0,38.2,16741713,6.0
16652577,0,29,175.0,76.0,22.0,109.0,40.4,16652577,139.0
12121222,0,24,179.0,83.0,22.0,105.0,40.4,12121222,124.0
10429031,1,63,172.0,69.0,24.0,101.0,40.7,10429031,146.0
16556201,1,45,167.0,70.0,6.0,86.0,39.3,16556201,25.0
14304052,1,24,175.0,66.0,17.0,93.0,40.5,14304052,78.0
16654017,1,73,162.0,61.0,27.0,99.0,40.7,16654017,166.0
13368690,0,22,180.0,77.0,6.0,81.0,39.3,13368690,11.0
14026545,1,61,160.0,60.0,3.0,88.0,38.5,14026545,14.0
18153224,0,48,184.0,82.0,15.0,96.0,40.2,18153224,81.0
16174483,0,74,185.0,93.0,9.0,89.0,39.7,16174483,52.0
17492258,1,26,162.0,56.0,21.0,101.0,40.5,17492258,118.0
19614585,0,40,176.0,78.0,19.0,103.0,40.4,19614585,114.0
18777930,1,28,163.0,63.0,23.0,106.0,40.7,18777930,140.0
19614404,1,61,158.0,62.0,2.0,79.0,38.2,19614404,8.0
12163871,0,48,187.0,87.0,1.0,70.0,37.7,12163871,2.0
19119756,1,36,157.0,54.0,26.0,105.0,40.6,19119756,162.0
10866924,1,65,165.0,65.0,14.0,94.0,39.9,10866924,76.0
19535672,0,55,190.0,93.0,14.0,97.0,40.2,19535672,86.0
14057358,0,69,203.0,107.0,24.0,111.0,41.3,14057358,221.0
13117579,0,30,165.0,69.0,13.0,92.0,39.9,13117579,47.0
12051724,1,24,182.0,71.0,30.0,106.0,41.0,12051724,177.0
11597153,1,61,163.0,65.0,19.0,92.0,40.6,11597153,98.0
12958377,0,57,208.0,113.0,29.0,116.0,41.0,12958377,276.0
18059709,1,50,179.0,73.0,17.0,100.0,40.0,18059709,97.0
14056325,0,78,174.0,77.0,28.0,105.0,40.8,14056325,226.0
19724958,1,50,162.0,62.0,15.0,98.0,40.0,19724958,84.0
16886392,0,72,194.0,98.0,29.0,111.0,40.8,16886392,266.0
15568308,0,51,202.0,105.0,7.0,86.0,39.6,15568308,32.0
10770371,1,21,174.0,73.0,3.0,93.0,38.2,10770371,13.0
15168576,1,21,138.0,44.0,13.0,97.0,40.0,15168576,68.0
15105311,1,25,185.0,79.0,27.0,90.0,40.7,15105311,111.0
16303342,1,27,170.0,66.0,9.0,94.0,39.8,16303342,43.0
18663752,0,50,195.0,94.0,29.0,104.0,40.9,18663752,202.0
11666208,1,21,158.0,57.0,17.0,96.0,40.4,11666208,85.0
11368510,0,35,197.0,100.0,16.0,106.0,40.3,11368510,107.0
12424830,0,52,167.0,74.0,11.0,98.0,39.7,12424830,63.0
19049706,0,29,190.0,93.0,13.0,90.0,39.8,19049706,50.0
14798386,1,24,167.0,62.0,18.0,108.0,40.5,14798386,112.0
12675600,0,24,205.0,110.0,5.0,78.0,39.0,12675600,11.0
18680931,1,39,156.0,59.0,26.0,104.0,40.7,18680931,159.0
15737831,0,30,184.0,86.0,29.0,107.0,40.8,15737831,182.0
16788844,0,44,177.0,77.0,16.0,91.0,40.5,16788844,69.0
15635372,0,71,193.0,98.0,24.0,99.0,40.9,15635372,175.0
17008515,0,33,180.0,82.0,3.0,83.0,39.0,17008515,8.0
12663057,1,23,161.0,60.0,26.0,112.0,40.5,12663057,174.0
10384770,1,37,194.0,81.0,7.0,81.0,39.4,10384770,23.0
12328096,1,26,163.0,57.0,20.0,92.0,40.8,12328096,93.0
13018937,1,25,164.0,62.0,4.0,86.0,38.8,13018937,16.0
18849126,1,52,170.0,64.0,8.0,88.0,39.8,18849126,37.0
16408479,0,61,185.0,85.0,2.0,73.0,38.2,16408479,5.0
13589867,1,35,167.0,63.0,20.0,103.0,40.4,13589867,118.0
13130803,0,26,197.0,101.0,3.0,86.0,38.5,13130803,10.0
16894712,1,33,167.0,65.0,16.0,92.0,40.1,16894712,74.0
18089110,0,48,199.0,103.0,15.0,96.0,40.3,18089110,88.0
10155559,0,20,176.0,80.0,18.0,101.0,40.4,10155559,86.0
18607938,1,73,190.0,91.0,18.0,103.0,40.1,18607938,111.0
10846576,0,27,158.0,65.0,9.0,87.0,39.4,10846576,24.0
14421345,1,42,155.0,57.0,22.0,110.0,40.6,14421345,151.0
16716471,0,38,181.0,82.0,24.0,101.0,40.9,16716471,136.0
18970960,0,36,195.0,100.0,4.0,77.0,39.0,18970960,9.0
10224390,0,69,177.0,76.0,15.0,102.0,40.3,10224390,108.0
15934903,0,21,197.0,89.0,9.0,83.0,39.8,15934903,21.0
13854199,1,53,167.0,69.0,30.0,110.0,41.0,13854199,206.0
16044841,0,26,187.0,84.0,17.0,104.0,40.3,16044841,95.0
18716245,1,28,139.0,42.0,9.0,93.0,40.0,18716245,45.0
10365426,1,23,172.0,65.0,26.0,108.0,40.6,10365426,161.0
10157076,1,64,176.0,74.0,6.0,97.0,39.1,10157076,34.0
18316902,1,47,166.0,64.0,21.0,107.0,40.6,18316902,137.0
14533728,0,50,193.0,99.0,3.0,81.0,38.3,14533728,11.0
10030155,1,49,185.0,79.0,27.0,102.0,41.2,10030155,157.0
13999064,1,28,161.0,58.0,21.0,100.0,40.4,13999064,116.0
19583303,1,24,171.0,64.0,13.0,89.0,39.8,19583303,54.0
17689475,1,33,140.0,45.0,12.0,90.0,39.5,17689475,57.0
16642813,1,72,165.0,69.0,4.0,86.0,38.7,16642813,19.0
12736185,0,60,192.0,98.0,10.0,91.0,39.8,12736185,56.0
14706546,1,51,168.0,66.0,11.0,84.0,40.1,14706546,45.0
14022979,0,75,188.0,96.0,21.0,103.0,40.4,14022979,169.0
12792706,0,47,187.0,95.0,12.0,90.0,40.4,12792706,57.0
15420566,1,46,170.0,69.0,26.0,103.0,40.6,15420566,156.0
17557831,1,37,159.0,62.0,9.0,89.0,39.6,17557831,40.0
14312118,0,30,194.0,91.0,26.0,112.0,40.7,14312118,185.0
18857418,1,56,149.0,49.0,14.0,92.0,40.1,18857418,74.0
12764118,0,40,172.0,69.0,16.0,102.0,40.3,12764118,90.0
12226404,1,26,170.0,63.0,22.0,106.0,40.4,12226404,133.0
16250058,1,45,170.0,62.0,8.0,86.0,39.4,16250058,34.0
17554153,0,41,200.0,103.0,18.0,103.0,40.5,17554153,118.0
15880408,1,23,143.0,45.0,4.0,91.0,39.3,15880408,19.0
11492514,0,49,171.0,71.0,27.0,107.0,40.8,11492514,185.0
17615160,1,23,161.0,55.0,3.0,83.0,38.3,17615160,11.0
17418995,1,25,168.0,66.0,9.0,91.0,39.7,17418995,39.0
17850748,0,53,179.0,78.0,20.0,93.0,40.8,17850748,102.0
17227640,0,43,193.0,92.0,13.0,104.0,40.0,17227640,85.0
17261510,1,37,161.0,57.0,3.0,78.0,38.7,17261510,10.0
14524071,1,34,160.0,63.0,29.0,119.0,41.3,14524071,220.0
18687349,1,55,160.0,62.0,19.0,95.0,40.7,18687349,103.0
14376196,0,32,186.0,86.0,3.0,80.0,38.5,14376196,7.0
17974635,0,53,179.0,79.0,9.0,86.0,39.7,17974635,37.0
13412913,1,33,178.0,72.0,9.0,89.0,39.9,13412913,38.0
16333560,0,20,189.0,92.0,28.0,108.0,40.9,16333560,170.0
11793437,1,22,173.0,73.0,7.0,85.0,39.1,11793437,25.0
18752018,0,47,167.0,74.0,18.0,103.0,40.0,18752018,112.0
11813226,1,35,160.0,58.0,2.0,77.0,38.2,11813226,6.0
17124674,0,20,190.0,86.0,22.0,103.0,40.7,17124674,114.0
11694485,1,31,149.0,48.0,7.0,87.0,39.8,11694485,30.0
19896929,1,42,178.0,72.0,23.0,104.0,40.6,19896929,138.0
19318419,0,57,192.0,97.0,17.0,96.0,40.4,19318419,105.0
16901819,0,37,185.0,85.0,10.0,90.0,39.6,16901819,40.0
11963924,1,70,179.0,80.0,22.0,105.0,40.5,11963924,143.0
19713379,0,31,183.0,81.0,8.0,78.0,39.7,19713379,15.0
14500931,0,30,197.0,95.0,12.0,91.0,40.2,14500931,49.0
15467028,0,61,169.0,75.0,24.0,106.0,41.1,15467028,177.0
12450308,1,35,159.0,63.0,19.0,92.0,40.4,12450308,90.0
18375383,1,67,167.0,63.0,12.0,89.0,40.0,18375383,59.0
18097581,0,72,187.0,83.0,24.0,105.0,40.8,18097581,190.0
15891252,1,25,175.0,73.0,10.0,86.0,39.8,15891252,38.0
17694353,1,60,169.0,64.0,16.0,98.0,40.2,17694353,93.0
18690190,0,23,186.0,93.0,19.0,108.0,40.2,18690190,118.0
18729355,1,67,154.0,58.0,9.0,92.0,39.9,18729355,48.0
17062945,1,49,164.0,62.0,2.0,84.0,38.5,17062945,8.0
18331538,1,30,163.0,64.0,14.0,89.0,40.4,18331538,60.0
15482868,1,66,145.0,52.0,24.0,110.0,40.5,15482868,176.0
14078000,1,32,182.0,81.0,4.0,92.0,39.1,14078000,18.0
18094630,0,38,171.0,76.0,25.0,101.0,40.9,18094630,138.0
15863427,0,24,187.0,85.0,9.0,75.0,39.9,15863427,10.0
13055947,1,29,173.0,66.0,19.0,92.0,40.4,13055947,87.0
18242911,1,32,162.0,63.0,14.0,88.0,39.9,18242911,59.0
12161877,0,56,182.0,86.0,20.0,105.0,40.7,12161877,144.0
10315717,1,67,155.0,56.0,4.0,74.0,39.0,10315717,14.0
14551120,1,44,168.0,67.0,19.0,81.0,40.5,14551120,69.0
12071382,1,60,158.0,59.0,4.0,77.0,38.6,12071382,14.0
13327512,0,36,196.0,103.0,10.0,99.0,39.7,13327512,57.0
11917056,1,69,138.0,44.0,22.0,102.0,40.4,11917056,146.0
11702556,1,24,164.0,61.0,16.0,81.0,40.0,11702556,54.0
12832993,1,45,168.0,60.0,12.0,83.0,40.0,12832993,48.0
11611546,0,20,200.0,94.0,25.0,103.0,40.7,11611546,134.0
18923889,0,28,180.0,81.0,28.0,108.0,41.2,18923889,174.0
11280125,0,57,197.0,93.0,2.0,82.0,38.4,11280125,8.0
10170142,0,55,182.0,87.0,12.0,95.0,39.8,10170142,68.0
13092174,1,53,150.0,54.0,15.0,86.0,40.2,13092174,68.0
19810935,0,40,186.0,92.0,23.0,105.0,40.8,19810935,151.0
18365578,1,55,184.0,73.0,16.0,97.0,40.1,18365578,87.0
15996193,0,49,187.0,86.0,11.0,90.0,39.8,15996193,51.0
14680690,1,45,174.0,77.0,15.0,97.0,40.4,14680690,78.0
16196279,0,56,190.0,95.0,5.0,82.0,39.0,16196279,20.0
14478823,0,32,151.0,58.0,19.0,99.0,40.6,14478823,87.0
13074169,0,33,189.0,88.0,10.0,90.0,39.7,13074169,39.0
10067456,1,39,169.0,62.0,29.0,113.0,41.0,10067456,204.0
18327253,0,24,190.0,92.0,13.0,91.0,40.0,18327253,48.0
18411334,0,26,197.0,99.0,30.0,118.0,41.1,18411334,240.0
15883945,0,24,173.0,70.0,1.0,79.0,37.7,15883945,1.0
16359045,0,34,170.0,68.0,23.0,103.0,40.5,16359045,126.0
19090637,0,44,186.0,86.0,13.0,101.0,40.0,19090637,79.0
13725013,0,28,186.0,78.0,19.0,91.0,40.2,13725013,68.0
14103375,1,32,149.0,49.0,15.0,93.0,40.3,14103375,74.0
19855548,0,21,189.0,90.0,23.0,103.0,40.9,19855548,122.0
13566344,0,55,195.0,100.0,21.0,100.0,40.9,13566344,141.0
18809970,1,78,179.0,80.0,21.0,100.0,40.8,18809970,128.0
13912212,0,31,193.0,97.0,9.0,94.0,39.7,13912212,41.0
17984882,0,22,188.0,85.0,3.0,87.0,38.2,17984882,9.0
13538652,1,56,177.0,76.0,11.0,86.0,39.6,13538652,47.0
12370784,0,36,171.0,75.0,13.0,90.0,40.3,12370784,49.0
15718541,1,27,146.0,49.0,22.0,98.0,40.5,15718541,119.0
11731299,1,54,179.0,72.0,28.0,110.0,40.9,11731299,192.0
12627486,0,23,190.0,95.0,27.0,104.0,40.5,12627486,153.0
17091336,0,21,175.0,71.0,3.0,88.0,38.7,17091336,8.0
16028391,0,25,176.0,75.0,21.0,102.0,40.4,16028391,106.0
17714687,1,76,174.0,69.0,12.0,86.0,39.9,17714687,57.0
16077223,1,31,157.0,58.0,24.0,104.0,40.4,16077223,144.0
13568528,0,67,177.0,77.0,3.0,77.0,38.3,13568528,10.0
19021959,0,64,184.0,87.0,12.0,89.0,40.0,19021959,63.0
15760196,0,39,203.0,103.0,2.0,74.0,38.2,15760196,4.0
19884130,1,21,153.0,56.0,29.0,115.0,40.9,19884130,204.0
10684961,0,26,184.0,86.0,8.0,96.0,39.4,10684961,35.0
16689737,1,27,172.0,69.0,24.0,104.0,41.0,16689737,138.0
19926530,0,20,183.0,87.0,25.0,106.0,40.1,19926530,141.0
13774084,0,77,170.0,74.0,24.0,107.0,40.8,13774084,199.0
19121335,1,31,168.0,69.0,6.0,86.0,39.0,19121335,24.0
15484767,0,42,180.0,83.0,28.0,114.0,40.8,15484767,219.0
14933337,1,21,169.0,64.0,24.0,104.0,41.0,14933337,138.0
14710903,1,27,163.0,60.0,4.0,82.0,38.7,14710903,14.0
18733738,1,26,144.0,44.0,15.0,88.0,40.2,18733738,66.0
14472759,1,30,142.0,52.0,30.0,104.0,40.9,14472759,182.0
12441066,1,59,155.0,55.0,20.0,96.0,40.4,12441066,113.0
10027237,0,30,181.0,79.0,10.0,95.0,40.1,10027237,43.0
16442004,1,27,167.0,63.0,15.0,104.0,40.2,16442004,88.0
17216441,0,30,185.0,87.0,10.0,87.0,39.7,17216441,33.0
15744005,1,26,163.0,62.0,15.0,97.0,40.2,15744005,77.0
10194818,1,60,161.0,64.0,21.0,100.0,40.3,10194818,126.0
17472819,1,76,151.0,55.0,27.0,112.0,40.5,17472819,207.0
17153960,1,48,158.0,54.0,4.0,91.0,38.9,17153960,20.0
15711049,0,28,168.0,75.0,25.0,101.0,40.9,15711049,126.0
10888484,1,20,170.0,59.0,6.0,83.0,39.3,10888484,21.0
14890041,1,30,167.0,66.0,27.0,99.0,40.9,14890041,144.0
12405045,0,46,174.0,80.0,2.0,89.0,38.1,12405045,8.0
19188007,0,42,179.0,80.0,8.0,93.0,39.4,19188007,37.0
15320337,1,58,149.0,54.0,24.0,107.0,40.4,15320337,164.0
18667371,0,59,187.0,93.0,6.0,85.0,39.3,18667371,27.0
17535808,1,26,170.0,66.0,20.0,107.0,40.3,17535808,122.0
15513005,1,47,155.0,57.0,21.0,99.0,40.7,15513005,121.0
10426947,1,32,157.0,52.0,20.0,100.0,40.3,10426947,113.0
17030954,0,44,184.0,89.0,14.0,96.0,40.2,17030954,75.0
12360682,1,54,175.0,71.0,11.0,88.0,39.7,12360682,50.0
14448911,0,28,181.0,82.0,3.0,83.0,38.6,14448911,7.0
19653174,0,60,194.0,101.0,13.0,92.0,39.7,19653174,75.0
13091819,1,42,152.0,58.0,9.0,97.0,39.8,13091819,49.0
18252836,1,63,162.0,61.0,27.0,102.0,41.0,18252836,170.0
19017324,1,32,161.0,59.0,25.0,110.0,40.7,19017324,166.0
12527262,1,30,157.0,55.0,17.0,95.0,40.3,12527262,86.0
14426620,1,30,157.0,52.0,23.0,96.0,40.5,14426620,120.0
18542341,1,40,169.0,70.0,18.0,97.0,40.5,18542341,94.0
18276352,0,21,184.0,87.0,10.0,96.0,39.9,18276352,42.0
17026726,0,75,188.0,98.0,7.0,95.0,39.2,17026726,48.0
